geneName,gene_biotype,hgnc_symbol,mean.CPM,min.CPM,max.CPM,express.in.libs
ENSG00000196361,protein_coding,ELAVL3,0.02695779222932135,0,0.6462315331261516,2
ENSG00000196368,protein_coding,NUDT11,0.07825749833918658,0,1.5854451903670463,3
ENSG00000196376,protein_coding,SLC35F1,0,0,0,0
ENSG00000196406,protein_coding,SPANXD,0,0,0,0
ENSG00000196408,protein_coding,NOXO1,0.11029596241105007,0,1.138309757989654,7
ENSG00000196415,protein_coding,PRTN3,0.037459450145217794,0,1.648215806389583,1
ENSG00000196427,protein_coding,NBPF4,0.024912981556866092,0,0.5925192079914251,2
ENSG00000196431,protein_coding,CRYBA4,0,0,0,0
ENSG00000196460,protein_coding,RFX8,0.29239904892732443,0,3.19117957964187,13
ENSG00000196468,protein_coding,FGF16,0,0,0,0
ENSG00000196475,protein_coding,GK2,0,0,0,0
ENSG00000196539,protein_coding,OR2T3,0,0,0,0
ENSG00000196542,protein_coding,SPTSSB,0.25872480829737043,0,3.3907251235212907,11
ENSG00000196557,protein_coding,CACNA1H,0.1505967643719811,0,1.8335805611123233,7
ENSG00000196570,protein_coding,PFN3,0,0,0,0
ENSG00000196578,protein_coding,OR5AC2,0,0,0,0
ENSG00000196600,protein_coding,SLC22A25,0,0,0,0
ENSG00000196604,protein_coding,POTEF,0.09188839238991878,0,0.842988004702187,7
ENSG00000196616,protein_coding,ADH1B,0.02192236038229615,0,0.9645838568210306,1
ENSG00000196620,protein_coding,UGT2B15,0,0,0,0
ENSG00000196660,protein_coding,SLC30A10,0,0,0,0
ENSG00000196711,protein_coding,FAM150A,0.025160229828366656,0,0.5646575210970166,2
ENSG00000196734,protein_coding,LCE1B,0,0,0,0
ENSG00000196739,protein_coding,COL27A1,0.146708763877257,0,2.1596452998559514,6
ENSG00000196747,protein_coding,HIST1H2AI,0.20315836831743958,0,1.5782687128745168,11
ENSG00000196748,protein_coding,CLPSL2,0,0,0,0
ENSG00000196767,protein_coding,POU3F4,0,0,0,0
ENSG00000196772,protein_coding,OR14A16,0,0,0,0
ENSG00000196800,protein_coding,SPINK14,0,0,0,0
ENSG00000196805,protein_coding,SPRR2B,0,0,0,0
ENSG00000196832,protein_coding,OR11G2,0,0,0,0
ENSG00000196834,protein_coding,POTEI,0.011734384233493595,0,0.5163129062737182,1
ENSG00000196844,protein_coding,PATE2,0,0,0,0
ENSG00000196859,protein_coding,KRT39,0,0,0,0
ENSG00000196860,protein_coding,TOMM20L,0.14254318684283257,0,1.3224705601522428,9
ENSG00000196862,protein_coding,RGPD4,0,0,0,0
ENSG00000196866,protein_coding,HIST1H2AD,0.008700203817934802,0,0.3828089679891313,1
ENSG00000196873,protein_coding,CBWD3,0.1925601425719684,0,1.329329393201012,12
ENSG00000196900,protein_coding,TEX43,0.01389076182660851,0,0.6111935203707745,1
ENSG00000196932,protein_coding,TMEM26,0.02234175381576039,0,0.5615431655423636,2
ENSG00000196944,protein_coding,OR2T4,0,0,0,0
ENSG00000196946,protein_coding,ZNF705A,0,0,0,0
ENSG00000196972,protein_coding,SMIM10L2B,0.048719454240254145,0,1.0866925263264848,2
ENSG00000196990,protein_coding,FAM163B,0,0,0,0
ENSG00000196993,protein_coding,NPIPB9,0.012010948411871563,0,0.5284817301223488,1
ENSG00000197079,protein_coding,KRT35,0,0,0,0
ENSG00000197084,protein_coding,LCE1C,0,0,0,0
ENSG00000197106,protein_coding,SLC6A17,0,0,0,0
ENSG00000197110,protein_coding,IFNL3,0,0,0,0
ENSG00000197123,protein_coding,ZNF679,0,0,0,0
ENSG00000197125,protein_coding,OR8B8,0,0,0,0
ENSG00000197140,protein_coding,ADAM32,0,0,0,0
ENSG00000197153,protein_coding,HIST1H3J,0.03419508445607075,0,1.0988105375930555,2
ENSG00000197172,protein_coding,MAGEA6,0,0,0,0
ENSG00000197177,protein_coding,ADGRA1,0.02587067631794668,0,1.138309757989654,1
ENSG00000197181,protein_coding,PIWIL2,0.1266177162609907,0,4.740153663931401,2
ENSG00000197213,protein_coding,ZSCAN5B,0.04762096116250566,0,0.569154878994827,4
ENSG00000197233,protein_coding,OR1J2,0,0,0,0
ENSG00000197241,protein_coding,SLC2A7,0,0,0,0
ENSG00000197245,protein_coding,FAM110D,0.093441353876127,0,1.6939725632910498,4
ENSG00000197261,protein_coding,C6orf141,0.025697682830390697,0,0.569154878994827,2
ENSG00000197273,protein_coding,GUCA2A,0,0,0,0
ENSG00000197309,protein_coding,OR10D3,0,0,0,0
ENSG00000197360,protein_coding,ZNF98,0.011956581158140278,0,0.5260895709581722,1
ENSG00000197364,protein_coding,S100A7L2,0,0,0,0
ENSG00000197376,protein_coding,OR8S1,0.015324591083208912,0,0.6742820076611922,1
ENSG00000197380,protein_coding,DACT3,0.20460150909940564,0,2.600355858699263,6
ENSG00000197406,protein_coding,DIO3,0,0,0,0
ENSG00000197409,protein_coding,HIST1H3D,0,0,0,0
ENSG00000197410,protein_coding,DCHS2,0,0,0,0
ENSG00000197416,protein_coding,FABP12,0,0,0,0
ENSG00000197428,protein_coding,OR51D1,0,0,0,0
ENSG00000197430,protein_coding,OPALIN,0.018232402158366353,0,0.8022256949681196,1
ENSG00000197437,protein_coding,OR13G1,0.014687080298321626,0,0.6462315331261516,1
ENSG00000197444,protein_coding,OGDHL,0.03174457250346079,0,1.396761190152275,1
ENSG00000197454,protein_coding,OR2L5,0,0,0,0
ENSG00000197479,protein_coding,PCDHB11,0.017431915208833467,0,0.4214940023510935,2
ENSG00000197487,protein_coding,GALP,0,0,0,0
ENSG00000197532,protein_coding,OR6Y1,0,0,0,0
ENSG00000197558,protein_coding,SSPO,0.22096959670073013,0,2.4185718678630534,9
ENSG00000197576,protein_coding,HOXA4,0.201875938186683,0,2.658658786402024,10
ENSG00000197584,protein_coding,KCNMB2,0.04354079236835675,0,0.842988004702187,3
ENSG00000197587,protein_coding,DMBX1,0.01399106799026647,0,0.6156069915717247,1
ENSG00000197591,protein_coding,OR11L1,0,0,0,0
ENSG00000197616,protein_coding,MYH6,0,0,0,0
ENSG00000197641,protein_coding,SERPINB13,0.23054226123370553,0,3.7934460211598418,7
ENSG00000197651,protein_coding,CCER1,0,0,0,0
ENSG00000197658,protein_coding,SLC22A24,0,0,0,0
ENSG00000197683,protein_coding,KRTAP26-1,0,0,0,0
ENSG00000197705,protein_coding,KLHL14,0.009222117692592216,0,0.4057731784740575,1
ENSG00000197706,protein_coding,OR6C74,0,0,0,0
ENSG00000197734,protein_coding,C14orf178,0.0599961289038162,0,0.8022256949681196,5
ENSG00000197745,protein_coding,SCGB1D4,0,0,0,0
ENSG00000197753,protein_coding,LHFPL5,0,0,0,0
ENSG00000197757,protein_coding,HOXC6,0.010961180191148076,0,0.4822919284105153,1
ENSG00000197768,protein_coding,C9orf173,0.01144663592069734,0,0.5036519805106829,1
ENSG00000197786,protein_coding,OR5B17,0,0,0,0
ENSG00000197790,protein_coding,OR52M1,0,0,0,0
ENSG00000197838,protein_coding,CYP2A13,0.16132879558031896,0,1.7275513341878954,9
ENSG00000197849,protein_coding,OR8G1,0,0,0,0
ENSG00000197887,protein_coding,OR1S2,0,0,0,0
ENSG00000197888,protein_coding,UGT2B17,0,0,0,0
ENSG00000197891,protein_coding,SLC22A12,0,0,0,0
ENSG00000197893,protein_coding,NRAP,0.08246628200520836,0,0.8310258515521901,6
ENSG00000197901,protein_coding,SLC22A6,0,0,0,0
ENSG00000197905,protein_coding,TEAD4,0.06044578636532854,0,1.138309757989654,4
ENSG00000197915,protein_coding,HRNR,0.04611058846296108,0,2.0288658923702876,1
ENSG00000197919,protein_coding,IFNA1,0.030056149094369156,0,1.3224705601522428,1
ENSG00000197921,protein_coding,HES5,0.036319862864888655,0,1.0365308005127372,2
ENSG00000197938,protein_coding,OR5H2,0,0,0,0
ENSG00000197953,protein_coding,AADACL2,0.067486993236613,0,1.3224705601522428,4
ENSG00000197977,protein_coding,ELOVL2,0.09219368073928338,0,2.393557500631301,3
ENSG00000197991,protein_coding,PCDH20,0,0,0,0
ENSG00000197993,protein_coding,KEL,0.19595295997761633,0,1.9291677136420613,10
ENSG00000198021,protein_coding,SPANXA1,0,0,0,0
ENSG00000198033,protein_coding,TUBA3C,0,0,0,0
ENSG00000198049,protein_coding,AVPR1B,0,0,0,0
ENSG00000198054,protein_coding,DSCR8,0.1836658170025239,0,4.890116368469181,2
ENSG00000198062,protein_coding,POTEH,0.009315448665543348,0,0.4098797412839073,1
ENSG00000198074,protein_coding,AKR1B10,0.16077687909155802,0,1.846820974715174,6
ENSG00000198075,protein_coding,SULT1C4,0.007852506064490434,0,0.34551026683757907,1
ENSG00000198077,protein_coding,CYP2A7,0.009755709997550146,0,0.4292512398922064,1
ENSG00000198083,protein_coding,KRTAP9-9,0,0,0,0
ENSG00000198090,protein_coding,KRTAP4-6,0,0,0,0
ENSG00000198092,protein_coding,TMPRSS11F,0.008574918514264342,0,0.3772964146276311,1
ENSG00000198099,protein_coding,ADH4,0.015106497788106594,0,0.6646859026766901,1
ENSG00000198104,protein_coding,OR2T6,0,0,0,0
ENSG00000198108,protein_coding,CHSY3,0.015499689851206077,0,0.6819863534530674,1
ENSG00000198128,protein_coding,OR2L3,0,0,0,0
ENSG00000198129,protein_coding,DEFB107B,0,0,0,0
ENSG00000198156,protein_coding,NPIPB6,0.055236744254905205,0,0.8210821041049999,4
ENSG00000198173,protein_coding,FAM47C,0,0,0,0
ENSG00000198211,protein_coding,TUBB3,0,0,0,0
ENSG00000198216,protein_coding,CACNA1E,0.1974837470808331,0,4.756335571101139,4
ENSG00000198271,protein_coding,KRTAP4-5,0,0,0,0
ENSG00000198283,protein_coding,OR5B21,0,0,0,0
ENSG00000198326,protein_coding,TMEM239,0,0,0,0
ENSG00000198354,protein_coding,DCAF12L2,0,0,0,0
ENSG00000198390,protein_coding,KRTAP13-1,0,0,0,0
ENSG00000198398,protein_coding,TMEM207,0,0,0,0
ENSG00000198443,protein_coding,KRTAP4-1,0,0,0,0
ENSG00000198445,protein_coding,CCT8L2,0,0,0,0
ENSG00000198471,protein_coding,RTP2,0.08499772875863724,0,1.6271777740533486,4
ENSG00000198523,protein_coding,PLN,0.2363589899004399,0,7.975976359206072,4
ENSG00000198535,protein_coding,C2CD4A,0.03041439133475487,0,0.5399113249639879,3
ENSG00000198542,protein_coding,ITGBL1,0.01293533815897334,0,0.569154878994827,1
ENSG00000198569,protein_coding,SLC34A3,0.09294405135638943,0,3.7112958236788094,2
ENSG00000198573,protein_coding,SPANXC,0,0,0,0
ENSG00000198576,protein_coding,ARC,0,0,0,0
ENSG00000198597,protein_coding,ZNF536,0.009330478455738636,0,0.41054105205249997,1
ENSG00000198601,protein_coding,OR2M2,0,0,0,0
ENSG00000198610,protein_coding,AKR1C4,0.11538054839979374,0,1.5052284108852099,7
ENSG00000198626,protein_coding,RYR2,0.04670945186984787,0,1.0847851827022323,3
ENSG00000198633,protein_coding,ZNF534,0.19269810192935732,0,2.581564531368591,11
ENSG00000198650,protein_coding,TAT,0.1268793469800532,0,1.9946312505260841,6
ENSG00000198670,protein_coding,LPA,0,0,0,0
ENSG00000198674,protein_coding,OR10G6,0,0,0,0
ENSG00000198681,protein_coding,MAGEA1,0,0,0,0
ENSG00000198704,protein_coding,GPX6,0.01570501212898087,0,0.6910205336751581,1
ENSG00000198723,protein_coding,C19orf45,0,0,0,0
ENSG00000198739,protein_coding,LRRTM3,0.015324591083208912,0,0.6742820076611922,1
ENSG00000198753,protein_coding,PLXNB3,0.044431239965618895,0,1.1484269039673938,3
ENSG00000198754,protein_coding,OXCT2,0.033986422202204276,0,0.5431302442619648,3
ENSG00000198758,protein_coding,EPS8L3,0.025524689342834708,0,1.1230863310847272,1
ENSG00000198759,protein_coding,EGFL6,0.1510333177135422,0,1.9837058402283643,7
ENSG00000198765,protein_coding,SYCP1,0,0,0,0
ENSG00000198768,protein_coding,APCDD1L,0.06248609949326814,0,1.3485640153223843,3
ENSG00000198797,protein_coding,BRINP2,0.028577925679309765,0,0.8585024797844129,2
ENSG00000198798,protein_coding,MAGEB3,0,0,0,0
ENSG00000198812,protein_coding,LRRC10,0,0,0,0
ENSG00000198822,protein_coding,GRM3,0.009443475585820342,0,0.41551292577609505,1
ENSG00000198835,protein_coding,GJC2,0.10951737681647795,0,1.5782687128745168,4
ENSG00000198844,protein_coding,ARHGEF15,0.012486483381739267,0,0.5494052687965277,1
ENSG00000198854,protein_coding,C1orf68,0,0,0,0
ENSG00000198889,protein_coding,DCAF12L1,0,0,0,0
ENSG00000198914,protein_coding,POU3F3,0,0,0,0
ENSG00000198930,protein_coding,CSAG1,0,0,0,0
ENSG00000198944,protein_coding,SOWAHA,0.09996205126145054,0,1.3639727069061347,5
ENSG00000198963,protein_coding,RORB,0.01144663592069734,0,0.5036519805106829,1
ENSG00000198965,protein_coding,OR10R2,0,0,0,0
ENSG00000198967,protein_coding,OR10Z1,0,0,0,0
ENSG00000203618,protein_coding,GP1BB,0,0,0,0
ENSG00000203661,protein_coding,OR2T5,0,0,0,0
ENSG00000203663,protein_coding,OR2L2,0.018133011368418946,0,0.7978525002104336,1
ENSG00000203685,protein_coding,C1orf95,0.02444720476599474,0,0.6983805950761375,2
ENSG00000203690,protein_coding,TCP10,0,0,0,0
ENSG00000203722,protein_coding,RAET1G,0.1251717392995398,0,3.296431612779166,4
ENSG00000203727,protein_coding,SAMD5,0,0,0,0
ENSG00000203730,protein_coding,TEDDM1,0.015324591083208912,0,0.6742820076611922,1
ENSG00000203733,protein_coding,GJE1,0,0,0,0
ENSG00000203737,protein_coding,GPR52,0,0,0,0
ENSG00000203740,protein_coding,METTL11B,0,0,0,0
ENSG00000203756,protein_coding,TMEM244,0.04235568964730753,0,0.8197594825678146,3
ENSG00000203782,protein_coding,LOR,0.11024369506870711,0,0.9514702594183663,8
ENSG00000203783,protein_coding,PRR9,0,0,0,0
ENSG00000203784,protein_coding,LELP1,0,0,0,0
ENSG00000203785,protein_coding,SPRR2E,0.04102437919404078,0,1.1230863310847272,2
ENSG00000203786,protein_coding,KPRP,0,0,0,0
ENSG00000203795,protein_coding,FAM24A,0,0,0,0
ENSG00000203805,protein_coding,PPAPDC1A,0.023690965391633872,0,0.5260895709581722,2
ENSG00000203811,protein_coding,HIST2H3C,0,0,0,0
ENSG00000203812,protein_coding,HIST2H2AA3,0,0,0,0
ENSG00000203818,protein_coding,HIST2H3PS2,0,0,0,0
ENSG00000203837,protein_coding,PNLIPRP3,0,0,0,0
ENSG00000203852,protein_coding,HIST2H3A,0,0,0,0
ENSG00000203857,protein_coding,HSD3B1,0,0,0,0
ENSG00000203859,protein_coding,HSD3B2,0,0,0,0
ENSG00000203870,protein_coding,SMIM9,0.1910239024506055,0,2.0775646288804754,11
ENSG00000203877,protein_coding,RIPPLY2,0,0,0,0
ENSG00000203883,protein_coding,SOX18,0,0,0,0
ENSG00000203908,protein_coding,KHDC3L,0,0,0,0
ENSG00000203909,protein_coding,DPPA5,0,0,0,0
ENSG00000203910,protein_coding,C1orf146,0.048445397734579544,0,1.3293718053533803,2
ENSG00000203923,protein_coding,SPANXN1,0,0,0,0
ENSG00000203926,protein_coding,SPANXA2,0,0,0,0
ENSG00000203933,protein_coding,CXorf66,0,0,0,0
ENSG00000203942,protein_coding,C10orf62,0,0,0,0
ENSG00000203970,protein_coding,DEFB110,0,0,0,0
ENSG00000203972,protein_coding,GLYATL3,0,0,0,0
ENSG00000203989,protein_coding,RHOXF2B,0,0,0,0
ENSG00000203995,protein_coding,ZYG11A,0.09314017871147513,0,2.5755074393532387,4
ENSG00000204001,protein_coding,LCN8,0,0,0,0
ENSG00000204006,protein_coding,C1orf185,0.010961180191148076,0,0.4822919284105153,1
ENSG00000204007,protein_coding,GLT6D1,0,0,0,0
ENSG00000204010,protein_coding,IFIT1B,0.009579409144343035,0,0.4214940023510935,1
ENSG00000204019,protein_coding,CT83,0,0,0,0
ENSG00000204021,protein_coding,LIPK,0,0,0,0
ENSG00000204022,protein_coding,LIPJ,0.03955701278556381,0,1.1293150421940332,2
ENSG00000204033,protein_coding,LRIT2,0,0,0,0
ENSG00000204060,protein_coding,FOXO6,0.07893592112526009,0,0.9645838568210306,5
ENSG00000204065,protein_coding,TCEAL5,0,0,0,0
ENSG00000204071,protein_coding,TCEAL6,0.012833125479477651,0,0.5646575210970166,1
ENSG00000204118,protein_coding,NAP1L6,0.07162076349566165,0,2.474197215785873,2
ENSG00000204128,protein_coding,C2orf72,0.08589498351699808,0,3.779379274747915,1
ENSG00000204140,protein_coding,CLPSL1,0,0,0,0
ENSG00000204147,protein_coding,ASAH2B,0.22860631119703004,0,1.3820410673503163,15
ENSG00000204174,protein_coding,NPY4R,0,0,0,0
ENSG00000204175,protein_coding,GPRIN2,0.18332763725106493,0,2.581564531368591,4
ENSG00000204176,protein_coding,SYT15,0.053255070931897026,0,0.8022256949681196,4
ENSG00000204183,protein_coding,GDF5OS,0.24873317035848969,0,2.474197215785873,13
ENSG00000204193,protein_coding,TXNDC8,0.032883540573444225,0,1.446875785231546,1
ENSG00000204195,protein_coding,AWAT1,0,0,0,0
ENSG00000204246,protein_coding,OR13C3,0,0,0,0
ENSG00000204278,protein_coding,TMEM235,0,0,0,0
ENSG00000204279,protein_coding,PAGE3,0,0,0,0
ENSG00000204290,protein_coding,BTNL2,0,0,0,0
ENSG00000204296,protein_coding,C6orf10,0,0,0,0
ENSG00000204300,protein_coding,TMEM225,0,0,0,0
ENSG00000204335,protein_coding,SP5,0.024972966763478533,0,1.0988105375930555,1
ENSG00000204345,protein_coding,CD300LD,0.10431289687658309,0,1.6395189651356292,7
ENSG00000204347,protein_coding,BTBD17,0,0,0,0
ENSG00000204352,protein_coding,C9orf129,0,0,0,0
ENSG00000204361,protein_coding,NXPE2,0.04837671442338662,0,1.5854451903670463,2
ENSG00000204363,protein_coding,SPANXN5,0,0,0,0
ENSG00000204366,protein_coding,ZBTB12,0.06347875437750834,0,0.5651208539202152,6
ENSG00000204379,protein_coding,XAGE1A,0,0,0,0
ENSG00000204382,protein_coding,XAGE1B,0,0,0,0
ENSG00000204414,protein_coding,CSHL1,0,0,0,0
ENSG00000204421,protein_coding,LY6G6C,0.011956581158140278,0,0.5260895709581722,1
ENSG00000204424,protein_coding,LY6G6F,0,0,0,0
ENSG00000204442,protein_coding,FAM155A,0,0,0,0
ENSG00000204449,protein_coding,TRIM49C,0,0,0,0
ENSG00000204450,protein_coding,TRIM64,0,0,0,0
ENSG00000204478,protein_coding,PRAMEF20,0,0,0,0
ENSG00000204479,protein_coding,PRAMEF17,0,0,0,0
ENSG00000204480,protein_coding,PRAMEF19,0,0,0,0
ENSG00000204481,protein_coding,PRAMEF14,0,0,0,0
ENSG00000204501,protein_coding,PRAMEF15,0,0,0,0
ENSG00000204505,protein_coding,PRAMEF25,0,0,0,0
ENSG00000204510,protein_coding,PRAMEF7,0,0,0,0
ENSG00000204511,protein_coding,MCCD1,0,0,0,0
ENSG00000204518,protein_coding,AADACL4,0,0,0,0
ENSG00000204531,protein_coding,POU5F1,0.17920907468978384,0,1.6271777740533486,10
ENSG00000204532,protein_coding,ZSCAN5CP,0.09880208148271552,0,1.35423275604648,5
ENSG00000204538,protein_coding,PSORS1C2,0,0,0,0
ENSG00000204539,protein_coding,CDSN,0,0,0,0
ENSG00000204540,protein_coding,PSORS1C1,0.04870831668299588,0,1.3001779293496314,2
ENSG00000204542,protein_coding,C6orf15,0,0,0,0
ENSG00000204548,protein_coding,DEFB121,0,0,0,0
ENSG00000204571,protein_coding,KRTAP5-11,0,0,0,0
ENSG00000204572,protein_coding,KRTAP5-10,0.0577359218879002,0,1.2465387773282852,4
ENSG00000204583,protein_coding,LRCOL1,0.1126015084184706,0,3.4452807119021815,2
ENSG00000204595,protein_coding,DPRX,0,0,0,0
ENSG00000204612,protein_coding,FOXB2,0,0,0,0
ENSG00000204614,protein_coding,TRIM40,0,0,0,0
ENSG00000204616,protein_coding,TRIM31,0.30867671193896395,0,3.455102668375791,12
ENSG00000204640,protein_coding,NMS,0,0,0,0
ENSG00000204653,protein_coding,ASPDH,0.07374363727905281,0,1.0326258125474364,5
ENSG00000204655,protein_coding,MOG,0.1027350765290438,0,2.2586300843880665,3
ENSG00000204657,protein_coding,OR2H2,0,0,0,0
ENSG00000204659,protein_coding,CBY3,0.10509047721546311,0,1.0365308005127372,6
ENSG00000204669,protein_coding,C9orf57,0.08106632521709865,0,1.2877537196766193,3
ENSG00000204671,protein_coding,IL31,0.04693753693397438,0,2.0652516250948727,1
ENSG00000204677,protein_coding,FAM153C,0,0,0,0
ENSG00000204682,protein_coding,CASC10,0.10420339046433111,0,1.0365308005127372,7
ENSG00000204683,protein_coding,C10orf113,0,0,0,0
ENSG00000204687,protein_coding,MAS1L,0,0,0,0
ENSG00000204688,protein_coding,OR2H1,0.009579409144343035,0,0.4214940023510935,1
ENSG00000204694,protein_coding,OR11A1,0,0,0,0
ENSG00000204695,protein_coding,OR14J1,0,0,0,0
ENSG00000204700,protein_coding,OR2J2,0,0,0,0
ENSG00000204701,protein_coding,OR2J3,0,0,0,0
ENSG00000204703,protein_coding,OR2B3,0,0,0,0
ENSG00000204704,protein_coding,OR2W1,0,0,0,0
ENSG00000204710,protein_coding,SPDYC,0.12702111115814402,0,1.6620517031043802,6
ENSG00000204767,protein_coding,FAM196B,0.3316476742237887,0,11.963964538809108,5
ENSG00000204779,protein_coding,FOXD4L5,0,0,0,0
ENSG00000204849,protein_coding,SPATA31A1,0,0,0,0
ENSG00000204866,protein_coding,IGFL2,0.0623401661664423,0,1.62309271389623,3
ENSG00000204869,protein_coding,IGFL4,0,0,0,0
ENSG00000204873,protein_coding,KRTAP9-3,0,0,0,0
ENSG00000204880,protein_coding,KRTAP4-8,0,0,0,0
ENSG00000204882,protein_coding,GPR20,0,0,0,0
ENSG00000204887,protein_coding,KRTAP1-4,0,0,0,0
ENSG00000204889,protein_coding,KRT40,0.0347854592343161,0,0.569154878994827,3
ENSG00000204897,protein_coding,KRT25,0,0,0,0
ENSG00000204909,protein_coding,SPINK9,0,0,0,0
ENSG00000204913,protein_coding,LRRC3C,0.012010948411871563,0,0.5284817301223488,1
ENSG00000204918,protein_coding,PRR20B,0,0,0,0
ENSG00000204919,protein_coding,PRR20A,0,0,0,0
ENSG00000204928,protein_coding,GRXCR2,0,0,0,0
ENSG00000204941,protein_coding,PSG5,0,0,0,0
ENSG00000204952,protein_coding,FBXO47,0,0,0,0
ENSG00000204956,protein_coding,PCDHGA1,0,0,0,0
ENSG00000204960,protein_coding,BLACE,0.02192236038229615,0,0.9645838568210306,1
ENSG00000204961,protein_coding,PCDHA9,0.009755709997550146,0,0.4292512398922064,1
ENSG00000204962,protein_coding,PCDHA8,0,0,0,0
ENSG00000204963,protein_coding,PCDHA7,0,0,0,0
ENSG00000204965,protein_coding,PCDHA5,0,0,0,0
ENSG00000204969,protein_coding,PCDHA2,0.015499689851206077,0,0.6819863534530674,1
ENSG00000204970,protein_coding,PCDHA1,0.08980643531343353,0,1.5129697440093017,4
ENSG00000204978,protein_coding,ERICH4,0,0,0,0
ENSG00000204979,protein_coding,MS4A13,0,0,0,0
ENSG00000204983,protein_coding,PRSS1,0,0,0,0
ENSG00000205002,protein_coding,AARD,0.009579409144343035,0,0.4214940023510935,1
ENSG00000205022,protein_coding,PABPN1L,0.08659788377276298,0,1.6395189651356292,3
ENSG00000205029,protein_coding,OR5D16,0,0,0,0
ENSG00000205030,protein_coding,OR5L2,0,0,0,0
ENSG00000205038,protein_coding,PKHD1L1,0.04943116139838559,0,0.7526142054426049,4
ENSG00000205057,protein_coding,CLLU1OS,0.022055243172069867,0,0.5646575210970166,2
ENSG00000205076,protein_coding,LGALS7,0.015028074547184578,0,0.6612352800761214,1
ENSG00000205090,protein_coding,TMEM240,0.08626033779256774,0,0.6819863534530674,7
ENSG00000205097,protein_coding,FRG2,0,0,0,0
ENSG00000205108,protein_coding,FAM205A,0,0,0,0
ENSG00000205111,protein_coding,CDKL4,0.08255084385440187,0,1.0798226499279757,5
ENSG00000205116,protein_coding,TMEM88B,0,0,0,0
ENSG00000205126,protein_coding,ACCSL,0,0,0,0
ENSG00000205143,protein_coding,ARID3C,0.03147859533942747,0,0.6940376612596506,2
ENSG00000205177,protein_coding,C11orf91,0,0,0,0
ENSG00000205186,protein_coding,FABP9,0.018630897331086697,0,0.8197594825678146,1
ENSG00000205212,protein_coding,CCDC144NL,0.010961180191148076,0,0.4822919284105153,1
ENSG00000205221,protein_coding,VIT,0,0,0,0
ENSG00000205238,protein_coding,SPDYE2,0.03638945377244114,0,0.6742820076611922,3
ENSG00000205279,protein_coding,CTXN3,0,0,0,0
ENSG00000205301,protein_coding,MGAT4D,0.01813170215705608,0,0.7977948949104675,1
ENSG00000205307,protein_coding,SAP25,0.08418361021829604,0,0.7977948949104675,6
ENSG00000205327,protein_coding,OR6C68,0,0,0,0
ENSG00000205328,protein_coding,OR6C65,0,0,0,0
ENSG00000205329,protein_coding,OR6C3,0,0,0,0
ENSG00000205330,protein_coding,OR6C1,0,0,0,0
ENSG00000205359,protein_coding,SLCO6A1,0,0,0,0
ENSG00000205363,protein_coding,C15orf59,0,0,0,0
ENSG00000205409,protein_coding,OR52E6,0,0,0,0
ENSG00000205439,protein_coding,KRTAP12-3,0.03586974347442084,0,1.5782687128745168,1
ENSG00000205442,protein_coding,IZUMO3,0,0,0,0
ENSG00000205445,protein_coding,KRTAP10-2,0,0,0,0
ENSG00000205456,protein_coding,TP53TG3D,0,0,0,0
ENSG00000205457,protein_coding,TP53TG3C,0,0,0,0
ENSG00000205495,protein_coding,OR52J3,0,0,0,0
ENSG00000205496,protein_coding,OR51A2,0,0,0,0
ENSG00000205497,protein_coding,OR51A4,0,0,0,0
ENSG00000205549,protein_coding,C9orf92,0.009222117692592216,0,0.4057731784740575,1
ENSG00000205572,protein_coding,SERF1B,0.22768482888653033,0,1.396761190152275,15
ENSG00000205609,protein_coding,EIF3CL,0.054288280598376565,0,0.7977948949104675,4
ENSG00000205639,protein_coding,MFSD2B,0.10317064577974651,0,1.2173195354221726,5
ENSG00000205642,protein_coding,VCX3B,0,0,0,0
ENSG00000205649,protein_coding,HTN3,0.025524689342834708,0,1.1230863310847272,1
ENSG00000205667,protein_coding,ARSH,0,0,0,0
ENSG00000205669,protein_coding,ACOT6,0.06469196272932298,0,0.7977948949104675,5
ENSG00000205670,protein_coding,SMIM11,0,0,0,0
ENSG00000205678,protein_coding,TECRL,0,0,0,0
ENSG00000205718,protein_coding,MBD3L4,0,0,0,0
ENSG00000205754,protein_coding,SLCO1B7,0,0,0,0
ENSG00000205777,protein_coding,GAGE1,0,0,0,0
ENSG00000205795,protein_coding,CYS1,0.009755709997550146,0,0.4292512398922064,1
ENSG00000205810,protein_coding,KLRC3,0.08465406286190624,0,1.35423275604648,6
ENSG00000205832,protein_coding,C16orf96,0.008574918514264342,0,0.3772964146276311,1
ENSG00000205856,protein_coding,C22orf42,0.02728117224134919,0,0.6742820076611922,2
ENSG00000205857,protein_coding,NANOGNB,0,0,0,0
ENSG00000205858,protein_coding,LRRC72,0,0,0,0
ENSG00000205863,protein_coding,C1QTNF9B,0.08797080909544477,0,1.6939725632910498,5
ENSG00000205864,protein_coding,KRTAP5-6,0,0,0,0
ENSG00000205867,protein_coding,KRTAP5-2,0,0,0,0
ENSG00000205869,protein_coding,KRTAP5-1,0.022242193379289413,0,0.5494052687965277,2
ENSG00000205882,protein_coding,DEFB134,0,0,0,0
ENSG00000205883,protein_coding,DEFB135,0,0,0,0
ENSG00000205884,protein_coding,DEFB136,0,0,0,0
ENSG00000205899,protein_coding,BHLHA9,0,0,0,0
ENSG00000205916,protein_coding,DAZ4,0,0,0,0
